id,label
2998,7
2999,9
3000,0
3001,8
3002,2
3003,2
3004,8
3005,8
3006,3
3007,9
3008,9
3009,6
3010,9
3011,8
3012,3
3013,4
3014,0
3015,1
3016,6
3017,9
3018,0
3019,1
3020,8
3021,2
3022,2
3023,4
3024,2
3025,0
3026,7
3027,5
3028,1
3029,4
3030,9
3031,0
3032,4
3033,0
3034,5
3035,7
3036,3
3037,7
3038,0
3039,4
3040,8
3041,8
3042,5
3043,9
3044,7
3045,8
3046,9
3047,8
3048,8
3049,4
3050,0
3051,8
3052,2
3053,0
3054,5
3055,5
3056,1
3057,8
3058,2
3059,1
3060,7
3061,0
3062,8
3063,8
3064,9
3065,1
3066,7
3067,4
3068,4
3069,4
3070,1
3071,0
3072,2
3073,6
3074,2
3075,5
3076,1
3077,3
3078,7
3079,2
3080,7
3081,0
3082,7
3083,2
3084,7
3085,6
3086,5
3087,9
3088,6
3089,9
3090,1
3091,1
3092,9
3093,1
3094,0
3095,4
3096,9
3097,9
3098,4
3099,7
3100,9
3101,8
3102,6
3103,2
3104,4
3105,4
3106,0
3107,2
3108,6
3109,0
3110,1
3111,9
3112,6
3113,7
3114,6
3115,9
3116,1
3117,3
3118,7
3119,5
3120,1
3121,6
3122,1
3123,9
3124,8
3125,5
3126,2
3127,1
3128,0
3129,4
3130,3
3131,7
3132,1
3133,9
3134,6
3135,0
3136,1
3137,3
3138,6
3139,0
3140,9
3141,6
3142,0
3143,2
3144,5
3145,6
3146,1
3147,2
3148,8
3149,6
3150,0
3151,5
3152,2
3153,5
3154,2
3155,7
3156,0
3157,1
3158,2
3159,3
3160,0
3161,8
3162,0
3163,7
3164,5
3165,9
3166,5
3167,5
3168,1
3169,7
3170,5
3171,0
3172,0
3173,9
3174,9
3175,7
3176,1
3177,9
3178,2
3179,6
3180,1
3181,0
3182,0
3183,6
3184,2
3185,1
3186,0
3187,6
3188,8
3189,6
3190,9
3191,2
3192,8
3193,1
3194,4
3195,7
3196,6
3197,6
3198,1
3199,2
3200,3
3201,2
3202,4
3203,0
3204,8
3205,1
3206,8
3207,6
3208,9
3209,3
3210,0
3211,5
3212,4
3213,1
3214,8
3215,8
3216,1
3217,6
3218,0
3219,0
3220,3
3221,4
3222,1
3223,1
3224,8
3225,8
3226,8
3227,9
3228,9
3229,8
3230,5
3231,5
3232,3
3233,0
3234,0
3235,3
3236,0
3237,9
3238,7
3239,3
3240,6
3241,6
3242,2
3243,9
3244,6
3245,1
3246,0
3247,3
3248,5
3249,7
3250,5
3251,9
3252,7
3253,5
3254,7
3255,1
3256,8
3257,2
3258,1
3259,4
3260,0
3261,7
3262,4
3263,6
3264,0
3265,8
3266,7
3267,5
3268,9
3269,4
3270,4
3271,1
3272,6
3273,6
3274,6
3275,8
3276,7
3277,4
3278,6
3279,5
3280,7
3281,7
3282,2
3283,7
3284,3
3285,0
3286,3
3287,1
3288,5
3289,3
3290,8
3291,8
3292,0
3293,7
3294,8
3295,6
3296,1
3297,3
3298,8
3299,7
3300,5
3301,9
3302,9
3303,4
3304,2
3305,5
3306,6
3307,1
3308,9
3309,5
3310,4
3311,1
3312,5
3313,7
3314,5
3315,1
3316,2
3317,4
3318,6
3319,0
3320,4
3321,2
3322,8
3323,3
3324,9
3325,3
3326,2
3327,1
3328,6
3329,1
3330,8
3331,6
3332,5
3333,2
3334,9
3335,8
3336,9
3337,2
3338,2
3339,1
3340,5
3341,9
3342,1
3343,3
3344,2
3345,7
3346,8
3347,7
3348,4
3349,3
3350,0
3351,2
3352,4
3353,2
3354,9
3355,4
3356,8
3357,4
3358,6
3359,0
3360,2
3361,3
3362,4
3363,0
3364,9
3365,1
3366,3
3367,8
3368,1
3369,3
3370,2
3371,9
3372,4
3373,5
3374,5
3375,7
3376,4
3377,9
3378,0
3379,3
3380,0
3381,6
3382,8
3383,0
3384,7
3385,8
3386,4
3387,2
3388,4
3389,1
3390,9
3391,6
3392,5
3393,5
3394,0
3395,8
3396,1
3397,1
3398,9
3399,6
3400,3
3401,8
3402,3
3403,0
3404,7
3405,0
3406,5
3407,1
3408,1
3409,1
3410,2
3411,5
3412,5
3413,2
3414,7
3415,9
3416,0
3417,2
3418,3
3419,2
3420,0
3421,3
3422,2
3423,1
3424,2
3425,1
3426,7
3427,8
3428,8
3429,5
3430,4
3431,6
3432,7
3433,3
3434,2
3435,3
3436,0
3437,7
3438,7
3439,2
3440,4
3441,1
3442,3
3443,2
3444,8
3445,8
3446,0
3447,3
3448,6
3449,6
3450,7
3451,4
3452,6
3453,5
3454,2
3455,8
3456,6
3457,1
3458,2
3459,3
3460,4
3461,0
3462,0
3463,1
3464,1
3465,0
3466,6
3467,2
3468,4
3469,0
3470,1
3471,8
3472,0
3473,7
3474,8
3475,0
3476,3
3477,0
3478,0
3479,6
3480,3
3481,8
3482,4
3483,3
3484,5
3485,2
3486,4
3487,2
3488,6
3489,3
3490,3
3491,4
3492,4
3493,9
3494,3
3495,6
3496,9
3497,8
3498,0
3499,8
3500,3
3501,2
3502,5
3503,4
3504,6
3505,5
3506,0
3507,5
3508,2
3509,6
3510,3
3511,5
3512,9
3513,8
3514,8
3515,5
3516,6
3517,2
3518,2
3519,3
3520,0
3521,4
3522,1
3523,2
3524,1
3525,1
3526,4
3527,9
3528,0
3529,0
3530,3
3531,6
3532,0
3533,5
3534,6
3535,7
3536,1
3537,9
3538,1
3539,6
3540,3
3541,3
3542,9
3543,2
3544,2
3545,6
3546,6
3547,0
3548,4
3549,7
3550,3
3551,1
3552,0
3553,1
3554,7
3555,1
3556,7
3557,6
3558,9
3559,9
3560,8
3561,4
3562,9
3563,9
3564,7
3565,8
3566,9
3567,0
3568,8
3569,8
3570,8
3571,9
3572,8
3573,1
3574,7
3575,1
3576,3
3577,2
3578,0
3579,4
3580,1
3581,9
3582,2
3583,9
3584,8
3585,7
3586,1
3587,2
3588,8
3589,6
3590,1
3591,7
3592,8
3593,5
3594,4
3595,3
3596,2
3597,1
3598,3
3599,4
3600,5
3601,6
3602,7
3603,6
3604,2
3605,2
3606,4
3607,6
3608,6
3609,5
3610,7
3611,2
3612,4
3613,7
3614,3
3615,5
3616,5
3617,9
3618,4
3619,4
3620,0
3621,0
3622,1
3623,7
3624,9
3625,1
3626,1
3627,4
3628,7
3629,8
3630,4
3631,0
3632,6
3633,0
3634,9
3635,1
3636,0
3637,6
3638,7
3639,4
3640,0
3641,1
3642,7
3643,3
3644,9
3645,8
3646,3
3647,2
3648,3
3649,3
3650,2
3651,2
3652,0
3653,0
3654,9
3655,7
3656,4
3657,1
3658,2
3659,6
3660,9
3661,3
3662,3
3663,4
3664,1
3665,1
3666,8
3667,6
3668,6
3669,9
3670,6
3671,4
3672,5
3673,1
3674,2
3675,7
3676,5
3677,3
3678,1
3679,4
3680,2
3681,6
3682,6
3683,0
3684,2
3685,3
3686,8
3687,6
3688,4
3689,0
3690,8
3691,4
3692,1
3693,1
3694,0
3695,9
3696,4
3697,4
3698,1
3699,8
3700,0
3701,5
3702,8
3703,0
3704,9
3705,4
3706,9
3707,1
3708,3
3709,9
3710,7
3711,0
3712,2
3713,1
3714,9
3715,1
3716,6
3717,2
3718,3
3719,2
3720,9
3721,1
3722,9
3723,0
3724,5
3725,7
3726,4
3727,6
3728,4
3729,4
3730,8
3731,4
3732,9
3733,4
3734,3
3735,6
3736,7
3737,8
3738,4
3739,6
3740,8
3741,6
3742,1
3743,8
3744,9
3745,2
3746,2
3747,9
3748,1
3749,3
3750,5
3751,1
3752,2
3753,9
3754,5
3755,1
3756,6
3757,9
3758,2
3759,5
3760,2
3761,3
3762,2
3763,3
3764,0
3765,0
3766,9
3767,3
3768,6
3769,2
3770,2
3771,9
3772,7
3773,0
3774,8
3775,0
3776,3
3777,9
3778,0
3779,0
3780,3
3781,4
3782,2
3783,6
3784,9
3785,4
3786,3
3787,6
3788,4
3789,2
3790,4
3791,3
3792,1
3793,6
3794,1
3795,9
3796,4
3797,1
3798,7
3799,2
3800,1
3801,4
3802,3
3803,7
3804,1
3805,7
3806,5
3807,5
3808,9
3809,4
3810,5
3811,6
3812,2
3813,1
3814,8
3815,6
3816,3
3817,8
3818,4
3819,3
3820,2
3821,2
3822,4
3823,8
3824,4
3825,9
3826,7
3827,6
3828,2
3829,5
3830,9
3831,3
3832,6
3833,5
3834,3
3835,1
3836,0
3837,9
3838,1
3839,6
3840,3
3841,6
3842,1
3843,5
3844,4
3845,3
3846,4
3847,7
3848,2
3849,8
3850,5
3851,4
3852,5
3853,7
3854,4
3855,5
3856,7
3857,5
3858,1
3859,1
3860,7
3861,5
3862,8
3863,6
3864,3
3865,6
3866,2
3867,0
3868,5
3869,0
3870,6
3871,7
3872,8
3873,4
3874,5
3875,6
3876,7
3877,2
3878,1
3879,5
3880,0
3881,3
3882,9
3883,5
3884,7
3885,0
3886,4
3887,7
3888,3
3889,1
3890,8
3891,8
3892,3
3893,1
3894,1
3895,0
3896,9
3897,9
3898,5
3899,2
3900,3
3901,9
3902,7
3903,5
3904,5
3905,1
3906,4
3907,1
3908,0
3909,1
3910,9
3911,9
3912,4
3913,2
3914,1
3915,2
3916,7
3917,8
3918,9
3919,3
3920,0
3921,2
3922,7
3923,0
3924,3
3925,1
3926,1
3927,7
3928,1
3929,3
3930,7
3931,3
3932,0
3933,7
3934,2
3935,5
3936,2
3937,1
3938,2
3939,1
3940,2
3941,1
3942,9
3943,2
3944,1
3945,0
3946,6
3947,8
3948,7
3949,8
3950,3
3951,8
3952,2
3953,6
3954,9
3955,2
3956,1
3957,4
3958,6
3959,5
3960,8
3961,7
3962,3
3963,3
3964,0
3965,5
3966,6
3967,8
3968,6
3969,8
3970,8
3971,7
3972,0
3973,7
3974,1
3975,3
3976,4
3977,6
3978,2
3979,8
3980,2
3981,1
3982,0
3983,4
3984,7
3985,5
3986,1
3987,7
3988,9
3989,4
3990,0
3991,3
3992,5
3993,2
3994,0
3995,5
3996,5
3997,2
3998,5
3999,7
4000,0
4001,8
4002,1
4003,9
4004,9
4005,4
4006,3
4007,6
4008,9
4009,6
4010,2
4011,9
4012,7
4013,5
4014,6
4015,7
4016,2
4017,2
4018,8
4019,6
4020,7
4021,4
4022,0
4023,7
4024,0
4025,3
4026,4
4027,6
4028,1
4029,2
4030,9
4031,8
4032,4
4033,9
4034,9
4035,0
4036,7
4037,7
4038,0
4039,3
4040,1
4041,8
4042,6
4043,3
4044,3
4045,7
4046,8
4047,2
4048,6
4049,0
4050,5
4051,3
4052,3
4053,9
4054,1
4055,4
4056,6
4057,8
4058,6
4059,2
4060,1
4061,5
4062,5
4063,9
4064,5
4065,2
4066,6
4067,6
4068,6
4069,1
4070,8
4071,0
4072,7
4073,7
4074,2
4075,6
4076,5
4077,0
4078,2
4079,6
4080,2
4081,7
4082,9
4083,8
4084,5
4085,5
4086,6
4087,8
4088,7
4089,4
4090,0
4091,3
4092,3
4093,2
4094,3
4095,0
4096,3
4097,7
4098,5
4099,5
4100,0
4101,2
4102,5
4103,2
4104,6
4105,3
4106,4
4107,3
4108,7
4109,0
4110,7
4111,9
4112,3
4113,6
4114,9
4115,4
4116,9
4117,7
4118,9
4119,9
4120,5
4121,7
4122,6
4123,1
4124,1
4125,0
4126,1
4127,7
4128,8
4129,1
4130,8
4131,4
4132,3
4133,5
4134,0
4135,9
4136,8
4137,7
4138,7
4139,7
4140,4
4141,1
4142,9
4143,2
4144,5
4145,4
4146,4
4147,5
4148,8
4149,8
4150,2
4151,8
4152,8
4153,2
4154,1
4155,5
4156,8
4157,9
4158,7
4159,2
4160,0
4161,3
4162,4
4163,4
4164,8
4165,6
4166,1
4167,1
4168,0
4169,4
4170,4
4171,8
4172,7
4173,6
4174,8
4175,9
4176,9
4177,6
4178,7
4179,3
4180,7
4181,2
4182,2
4183,1
4184,1
4185,5
4186,8
4187,1
4188,1
4189,9
4190,2
4191,1
4192,5
4193,4
4194,7
4195,2
4196,1
4197,0
4198,6
4199,6
4200,1
4201,9
4202,5
4203,6
4204,4
4205,2
4206,4
4207,0
4208,1
4209,4
4210,9
4211,1
4212,8
4213,3
4214,9
4215,6
4216,4
4217,2
4218,3
4219,4
4220,6
4221,1
4222,7
4223,5
4224,8
4225,9
4226,1
4227,2
4228,5
4229,6
4230,4
4231,3
4232,4
4233,3
4234,9
4235,5
4236,8
4237,8
4238,3
4239,5
4240,1
4241,3
4242,3
4243,1
4244,0
4245,4
4246,3
4247,1
4248,0
4249,8
4250,2
4251,4
4252,2
4253,8
4254,3
4255,9
4256,6
4257,1
4258,4
4259,2
4260,9
4261,1
4262,6
4263,9
4264,7
4265,5
4266,5
4267,7
4268,9
4269,2
4270,2
4271,6
4272,8
4273,1
4274,8
4275,3
4276,4
4277,5
4278,3
4279,0
4280,8
4281,4
4282,4
4283,8
4284,0
4285,9
4286,0
4287,2
4288,6
4289,7
4290,9
4291,8
4292,3
4293,1
4294,8
4295,7
4296,1
4297,6
4298,7
4299,4
4300,6
4301,9
4302,1
4303,4
4304,4
4305,0
4306,3
4307,1
4308,4
4309,7
4310,0
4311,5
4312,4
4313,2
4314,3
4315,7
4316,7
4317,7
4318,3
4319,2
4320,0
4321,7
4322,5
4323,1
4324,5
4325,5
4326,9
4327,1
4328,2
4329,2
4330,2
4331,9
4332,6
4333,8
4334,2
4335,7
4336,4
4337,3
4338,9
4339,3
4340,6
4341,8
4342,3
4343,3
4344,6
4345,1
4346,4
4347,2
4348,6
4349,8
4350,0
4351,8
4352,1
4353,1
4354,3
4355,0
4356,3
4357,8
4358,1
4359,8
4360,2
4361,4
4362,4
4363,7
4364,4
4365,2
4366,3
4367,1
4368,4
4369,4
4370,9
4371,1
4372,8
4373,7
4374,9
4375,0
4376,2
4377,6
4378,3
4379,6
4380,4
4381,1
4382,6
4383,1
4384,9
4385,7
4386,8
4387,0
4388,6
4389,4
4390,7
4391,2
4392,9
4393,0
4394,3
4395,4
4396,1
4397,3
4398,6
4399,5
4400,2
4401,3
4402,8
4403,1
4404,8
4405,6
4406,2
4407,5
4408,7
4409,5
4410,2
4411,2
4412,9
4413,1
4414,9
4415,1
4416,5
4417,7
4418,3
4419,9
4420,2
4421,3
4422,1
4423,3
4424,7
4425,1
4426,3
4427,9
4428,7
4429,4
4430,9
4431,3
4432,7
4433,4
4434,7
4435,4
4436,8
4437,1
4438,0
4439,0
4440,9
4441,2
4442,1
4443,6
4444,6
4445,2
4446,1
4447,9
4448,3
4449,7
4450,5
4451,1
4452,8
4453,1
4454,9
4455,2
4456,2
4457,5
4458,6
4459,0
4460,9
4461,6
4462,9
4463,7
4464,3
4465,5
4466,1
4467,3
4468,8
4469,0
4470,9
4471,1
4472,0
4473,9
4474,2
4475,4
4476,3
4477,6
4478,6
4479,4
4480,5
4481,1
4482,7
4483,4
4484,8
4485,8
4486,1
4487,4
4488,0
4489,6
4490,3
4491,4
4492,3
4493,6
4494,9
4495,6
4496,5
4497,5
4498,0
4499,5
4500,6
4501,9
4502,1
4503,5
4504,8
4505,9
4506,3
4507,5
4508,2
4509,3
4510,5
4511,3
4512,4
4513,8
4514,3
4515,7
4516,8
4517,4
4518,2
4519,4
4520,8
4521,9
4522,6
4523,6
4524,1
4525,9
4526,3
4527,7
4528,4
4529,2
4530,3
4531,7
4532,6
4533,2
4534,5
4535,0
4536,0
4537,7
4538,1
4539,2
4540,7
4541,4
4542,1
4543,5
4544,2
4545,1
4546,3
4547,1
4548,5
4549,4
4550,1
4551,4
4552,4
4553,9
4554,8
4555,0
4556,1
4557,6
4558,6
4559,0
4560,5
4561,8
4562,1
4563,5
4564,3
4565,3
4566,7
4567,0
4568,2
4569,8
4570,5
4571,3
4572,0
4573,0
4574,1
4575,0
4576,0
4577,9
4578,0
4579,9
4580,7
4581,2
4582,6
4583,7
4584,2
4585,2
4586,7
4587,3
4588,8
4589,5
4590,2
4591,2
4592,7
4593,4
4594,9
4595,3
4596,7
4597,1
4598,0
4599,8
4600,5
4601,9
4602,3
4603,1
4604,6
4605,4
4606,0
4607,7
4608,5
4609,1
4610,1
4611,9
4612,5
4613,1
4614,2
4615,9
4616,0
4617,0
4618,1
4619,6
4620,4
4621,6
4622,8
4623,3
4624,8
4625,9
4626,8
4627,6
4628,2
4629,3
4630,9
4631,3
4632,9
4633,4
4634,9
4635,1
4636,0
4637,9
4638,8
4639,0
4640,3
4641,0
4642,2
4643,8
4644,9
4645,0
4646,6
4647,4
4648,2
4649,7
4650,1
4651,6
4652,6
4653,5
4654,6
4655,1
4656,9
4657,0
4658,7
4659,1
4660,1
4661,2
4662,6
4663,5
4664,1
4665,8
4666,2
4667,7
4668,6
4669,5
4670,5
4671,5
4672,6
4673,4
4674,8
4675,3
4676,9
4677,5
4678,3
4679,0
4680,6
4681,0
4682,6
4683,0
4684,1
4685,0
4686,7
4687,6
4688,6
4689,2
4690,9
4691,4
4692,6
4693,6
4694,5
4695,9
4696,2
4697,9
4698,7
4699,0
4700,8
4701,1
4702,5
4703,2
4704,6
4705,7
4706,6
4707,9
4708,4
4709,9
4710,7
4711,9
4712,8
4713,5
4714,1
4715,2
4716,7
4717,5
4718,3
4719,4
4720,7
4721,3
4722,5
4723,4
4724,2
4725,1
4726,2
4727,4
4728,6
4729,1
4730,6
4731,5
4732,3
4733,8
4734,4
4735,4
4736,6
4737,0
4738,1
4739,8
4740,7
4741,3
4742,9
4743,1
4744,7
4745,8
4746,3
4747,0
4748,2
4749,5
4750,5
4751,9
4752,9
4753,8
4754,2
4755,0
4756,8
4757,2
4758,9
4759,8
4760,3
4761,0
4762,5
4763,1
4764,7
4765,1
4766,9
4767,7
4768,4
4769,8
4770,2
4771,5
4772,6
4773,6
4774,6
4775,1
4776,0
4777,3
4778,4
4779,6
4780,5
4781,9
4782,4
4783,7
4784,7
4785,4
4786,5
4787,0
4788,7
4789,9
4790,0
4791,3
4792,2
4793,2
4794,2
4795,0
4796,5
4797,3
4798,6
4799,1
4800,5
4801,2
4802,2
4803,8
4804,5
4805,3
4806,9
4807,1
4808,1
4809,4
4810,7
4811,0
4812,6
4813,9
4814,3
4815,9
4816,7
4817,7
4818,5
4819,8
4820,3
4821,8
4822,1
4823,1
4824,0
4825,3
4826,6
4827,1
4828,4
4829,7
4830,0
4831,7
4832,2
4833,4
4834,7
4835,0
4836,7
4837,3
4838,9
4839,9
4840,0
4841,0
4842,5
4843,7
4844,1
4845,1
4846,7
4847,4
4848,0
4849,8
4850,4
4851,2
4852,3
4853,6
4854,2
4855,8
4856,1
4857,9
4858,9
4859,9
4860,9
4861,0
4862,5
4863,1
4864,4
4865,8
4866,6
4867,5
4868,6
4869,0
4870,7
4871,2
4872,3
4873,6
4874,3
4875,1
4876,9
4877,1
4878,8
4879,4
4880,4
4881,0
4882,1
4883,3
4884,2
4885,9
4886,6
4887,8
4888,5
4889,2
4890,2
4891,2
4892,9
4893,8
4894,6
4895,0
4896,6
4897,4
4898,1
4899,7
4900,4
4901,1
4902,6
4903,4
4904,2
4905,4
4906,8
4907,5
4908,1
4909,0
4910,3
4911,8
4912,6
4913,2
4914,7
4915,0
4916,1
4917,1
4918,5
4919,3
4920,9
4921,3
4922,2
4923,1
4924,8
4925,7
4926,2
4927,8
4928,1
4929,8
4930,7
4931,6
4932,7
4933,3
4934,7
4935,7
4936,8
4937,8
4938,1
4939,3
4940,9
4941,0
4942,2
4943,1
4944,1
4945,0
4946,3
4947,9
4948,9
4949,6
4950,7
4951,5
4952,9
4953,3
4954,5
4955,8
4956,8
4957,9
4958,9
4959,4
4960,6
4961,1
4962,0
4963,4
4964,3
4965,8
4966,3
4967,1
4968,0
4969,3
4970,0
4971,2
4972,7
4973,9
4974,3
4975,7
4976,9
4977,8
4978,6
4979,4
4980,5
4981,8
4982,9
4983,0
4984,1
4985,8
4986,6
4987,5
4988,6
4989,2
4990,9
4991,4
4992,0
4993,3
4994,2
4995,7
4996,7
4997,0
4998,4
4999,6
5000,9
5001,5
5002,5
5003,7
5004,2
5005,2
5006,4
5007,7
5008,3
5009,9
5010,4
5011,8
5012,5
5013,2
5014,9
5015,6
5016,0
5017,9
5018,1
5019,4
5020,3
5021,1
5022,5
5023,9
5024,5
5025,1
5026,8
5027,1
5028,9
5029,8
5030,7
5031,2
5032,1
5033,6
5034,2
5035,4
5036,4
5037,0
5038,0
5039,1
5040,3
5041,0
5042,3
5043,8
5044,7
5045,5
5046,3
5047,7
5048,4
5049,4
5050,6
5051,4
5052,3
5053,0
5054,1
5055,0
5056,3
5057,3
5058,3
5059,2
5060,3
5061,8
5062,6
5063,8
5064,6
5065,5
5066,5
5067,0
5068,1
5069,9
5070,6
5071,2
5072,2
5073,7
5074,7
5075,3
5076,4
5077,8
5078,2
5079,5
5080,3
5081,1
5082,9
5083,6
5084,5
5085,5
5086,4
5087,9
5088,7
5089,3
5090,2
5091,7
5092,0
5093,5
5094,2
5095,5
5096,9
5097,3
5098,3
5099,6
5100,3
5101,8
5102,8
5103,8
5104,8
5105,8
5106,1
5107,2
5108,1
5109,6
5110,0
5111,5
5112,2
5113,7
5114,0
5115,2
5116,0
5117,5
5118,2
5119,1
5120,6
5121,3
5122,3
5123,3
5124,4
5125,7
5126,6
5127,3
5128,6
5129,3
5130,9
5131,0
5132,6
5133,5
5134,6
5135,2
5136,5
5137,8
5138,1
5139,8
5140,9
5141,3
5142,2
5143,5
5144,6
5145,8
5146,2
5147,2
5148,9
5149,2
5150,1
5151,7
5152,3
5153,0
5154,2
5155,1
5156,2
5157,1
5158,3
5159,3
5160,0
5161,8
5162,0
5163,2
5164,7
5165,5
5166,1
5167,2
5168,0
5169,5
5170,8
5171,5
5172,9
5173,4
5174,3
5175,9
5176,1
5177,8
5178,7
5179,7
5180,2
5181,1
5182,6
5183,2
5184,4
5185,5
5186,3
5187,8
5188,4
5189,6
5190,4
5191,2
5192,6
5193,8
5194,1
5195,7
5196,4
5197,1
5198,3
5199,9
5200,6
5201,7
5202,2
5203,8
5204,5
5205,9
5206,6
5207,8
5208,4
5209,2
5210,8
5211,3
5212,7
5213,2
5214,6
5215,2
5216,7
5217,1
5218,2
5219,5
5220,2
5221,0
5222,7
5223,1
5224,9
5225,2
5226,3
5227,5
5228,9
5229,8
5230,7
5231,5
5232,5
5233,7
5234,0
5235,0
5236,1
5237,9
5238,1
5239,7
5240,4
5241,7
5242,5
5243,8
5244,8
5245,4
5246,3
5247,5
5248,5
5249,1
5250,7
5251,2
5252,5
5253,4
5254,4
5255,7
5256,1
5257,6
5258,9
5259,2
5260,2
5261,6
5262,5
5263,4
5264,9
5265,7
5266,1
5267,8
5268,1
5269,4
5270,2
5271,2
5272,0
5273,9
5274,4
5275,7
5276,6
5277,5
5278,6
5279,2
5280,4
5281,2
5282,0
5283,7
5284,6
5285,4
5286,5
5287,7
5288,3
5289,9
5290,7
5291,4
5292,0
5293,6
5294,3
5295,9
5296,1
5297,3
5298,9
5299,9
5300,2
5301,2
5302,7
5303,9
5304,2
5305,9
5306,7
5307,7
5308,4
5309,1
5310,8
5311,9
5312,5
5313,8
5314,1
5315,6
5316,6
5317,9
5318,0
5319,8
5320,5
5321,5
5322,7
5323,0
5324,2
5325,4
5326,5
5327,9
5328,8
5329,1
5330,1
5331,9
5332,4
5333,1
5334,6
5335,6
5336,2
5337,3
5338,6
5339,3
5340,9
5341,9
5342,9
5343,0
5344,6
5345,8
5346,3
5347,4
5348,2
5349,4
5350,1
5351,7
5352,8
5353,4
5354,9
5355,2
5356,3
5357,6
5358,1
5359,2
5360,6
5361,4
5362,4
5363,6
5364,0
5365,3
5366,0
5367,1
5368,7
5369,8
5370,7
5371,3
5372,9
5373,8
5374,6
5375,9
5376,3
5377,4
5378,2
5379,9
5380,1
5381,2
5382,8
5383,0
5384,8
5385,7
5386,3
5387,5
5388,9
5389,8
5390,2
5391,6
5392,5
5393,5
5394,3
5395,1
5396,9
5397,9
5398,2
5399,1
5400,2
5401,8
5402,9
5403,2
5404,2
5405,9
5406,6
5407,7
5408,2
5409,9
5410,8
5411,6
5412,9
5413,7
5414,3
5415,8
5416,5
5417,5
5418,7
5419,8
5420,2
5421,4
5422,7
5423,6
5424,9
5425,5
5426,1
5427,3
5428,2
5429,1
5430,5
5431,0
5432,4
5433,9
5434,1
5435,6
5436,6
5437,0
5438,0
5439,2
5440,1
5441,4
5442,6
5443,8
5444,0
5445,6
5446,0
5447,2
5448,5
5449,3
5450,2
5451,1
5452,0
5453,2
5454,9
5455,5
5456,7
5457,0
5458,8
5459,2
5460,3
5461,8
5462,6
5463,2
5464,0
5465,6
5466,4
5467,0
5468,2
5469,3
5470,1
5471,8
5472,2
5473,2
5474,4
5475,2
5476,7
5477,7
5478,8
5479,3
5480,9
5481,2
5482,2
5483,7
5484,1
5485,6
5486,5
5487,0
5488,6
5489,0
5490,6
5491,9
5492,9
5493,5
5494,3
5495,8
5496,4
5497,8
5498,1
5499,7
5500,4
5501,2
5502,6
5503,1
5504,3
5505,8
5506,5
5507,5
5508,1
5509,8
5510,6
5511,2
5512,4
5513,0
5514,8
5515,6
5516,0
5517,6
5518,0
5519,5
5520,1
5521,0
5522,3
5523,9
5524,8
5525,3
5526,7
5527,9
5528,3
5529,0
5530,4
5531,2
5532,0
5533,5
5534,9
5535,9
5536,3
5537,8
5538,9
5539,4
5540,4
5541,7
5542,1
5543,7
5544,0
5545,1
5546,5
5547,0
5548,8
5549,7
5550,4
5551,6
5552,5
5553,9
5554,3
5555,7
5556,4
5557,6
5558,8
5559,9
5560,9
5561,6
5562,7
5563,3
5564,2
5565,2
5566,7
5567,1
5568,3
5569,2
5570,1
5571,4
5572,2
5573,7
5574,2
5575,6
5576,7
5577,4
5578,9
5579,1
5580,0
5581,1
5582,5
5583,1
5584,8
5585,2
5586,0
5587,1
5588,1
5589,5
5590,2
5591,7
5592,7
5593,7
5594,0
5595,2
5596,7
5597,6
5598,9
5599,5
5600,9
5601,7
5602,7
5603,1
5604,6
5605,1
5606,1
5607,9
5608,0
5609,8
5610,8
5611,1
5612,3
5613,4
5614,8
5615,5
5616,7
5617,7
5618,0
5619,7
5620,4
5621,3
5622,0
5623,9
5624,1
5625,0
5626,4
5627,0
5628,9
5629,4
5630,5
5631,2
5632,9
5633,3
5634,4
5635,0
5636,4
5637,1
5638,2
5639,7
5640,8
5641,0
5642,5
5643,1
5644,5
5645,6
5646,4
5647,8
5648,9
5649,9
5650,9
5651,0
5652,1
5653,2
5654,4
5655,1
5656,6
5657,7
5658,4
5659,4
5660,9
5661,5
5662,0
5663,8
5664,1
5665,4
5666,3
5667,3
5668,4
5669,1
5670,7
5671,2
5672,1
5673,0
5674,5
5675,3
5676,0
5677,8
5678,9
5679,6
5680,4
5681,3
5682,7
5683,4
5684,9
5685,0
5686,1
5687,2
5688,1
5689,6
5690,1
5691,9
5692,8
5693,0
5694,7
5695,9
5696,3
5697,2
5698,3
5699,6
5700,5
5701,9
5702,0
5703,7
5704,5
5705,6
5706,2
5707,6
5708,7
5709,8
5710,9
5711,7
5712,4
5713,1
5714,8
5715,6
5716,7
5717,7
5718,0
5719,6
5720,5
5721,7
5722,3
5723,2
5724,9
5725,9
5726,6
5727,0
5728,4
5729,1
5730,9
5731,7
5732,7
5733,9
5734,0
5735,8
5736,4
5737,2
5738,2
5739,6
5740,6
5741,0
5742,1
5743,8
5744,2
5745,7
5746,1
5747,9
5748,6
5749,4
5750,4
5751,7
5752,1
5753,5
5754,7
5755,8
5756,5
5757,2
5758,0
5759,2
5760,2
5761,7
5762,5
5763,3
5764,0
5765,2
5766,6
5767,3
5768,5
5769,6
5770,4
5771,0
5772,7
5773,1
5774,0
5775,9
5776,7
5777,1
5778,7
5779,6
5780,9
5781,4
5782,9
5783,7
5784,4
5785,4
5786,9
5787,9
5788,4
5789,8
5790,7
5791,5
5792,1
5793,0
5794,0
5795,2
5796,1
